filename,capture_type,experiment_type,series,fixed_axis,x_voltage_v,y_voltage_v,rotation_degrees,exposure_us,timestamp,camera_serial,image_height,image_width,minimum_value,maximum_value
init_Xn1d219_Yp0d176_2026-08-18T14-19-01.046.tif,initialization,rotation,,,-1.219,0.176,,91,2026-08-18T14:19:01.046,32335,1080,1440,1,1022
