filename,capture_type,experiment_type,series,fixed_axis,x_voltage_v,y_voltage_v,rotation_degrees,exposure_us,timestamp,camera_serial,image_height,image_width,minimum_value,maximum_value
init_Xn1d219_Yp198d300_2026-08-18T14-17-18.504.tif,initialization,translation,B,x,-1.219,198.3,,91,2026-08-18T14:17:18.504,32335,1080,1440,1,1022
