rotation_degrees,x_voltage_v,y_voltage_v,pupil_1_intensity,pupil_2_intensity,pupil_3_intensity,pupil_4_intensity,summed_intensity
350.0,1.0,-1.0,14809836.414483177,12824437.880729955,29054038.795661643,21827510.425636016,78515823.51651078
